Rank,Fragment SMILES,Score
4073,*C(=O)C=CSC,0.21875067055225372
4074,*NC(=O)C(C)NC,0.21874894201755524
4075,*OCCCN(CC)CC,0.21870310604572296
4076,*NC(=O)CC(C)C,0.21869802474975586
4077,*C(=O)CN(CC)CC,0.218661367893219
4078,*CCCCCCCN,0.21863733232021332
4079,*C(=O)CNC,0.2185901254415512
4080,*C=CCC(=O)C(=O)O,0.21852193772792816
4081,*C=CC(=N)C(=O)O,0.21852028369903564
4082,*N=c1cn[nH]s1,0.2184893935918808
4083,*CCCCCCCCC=O,0.21845173835754395
4084,*C(=O)C(C)CC,0.2183612436056137
4085,*CCCCCCCCOC,0.21833987534046173
4086,*NC(=O)C(F)(F)F,0.21826346218585968
4087,*CC1CCC(O)CC1,0.21823590993881226
4088,*COCC(N)=O,0.21821953356266022
4089,*CC1(N)CC1,0.21820946037769318
4090,*CSCCC(=O)O,0.21818426251411438
4091,*CCC(N)O,0.21818238496780396
4092,*OC(=O)CCCCCCC,0.21816374361515045
4093,*C(CCC)CCO,0.21815858781337738
4094,*CC(O)CC,0.21799948811531067
4095,*SCC(=O)N(C)O,0.217989981174469
4096,*C(=O)CN,0.21792513132095337
4097,*C1=NCCCC1,0.2179122418165207
4098,*NCCSC(=O)C=CC,0.21790005266666412
4099,*N(C=O)CCO,0.2178119421005249
4100,*C(=O)CC(=O)O,0.2177300751209259
4101,*CCC(C)CO,0.21771438419818878
4102,*OC(=O)CCC(=O)O,0.21763832867145538
4103,*OCCCCCC(=O)O,0.2175990641117096
4104,*C(C)CS(C)(=O)=O,0.21753880381584167
4105,*CCCCCCO,0.21743902564048767
4106,*CCCCCCC=O,0.21738630533218384
4107,*C(O)(O)C(C)=O,0.2173732966184616
4108,*CCC(C)C(C)CCN,0.2172369658946991
4109,*C1=CCCOC1,0.21722055971622467
4110,*NC(=O)CSC(N)=O,0.21721622347831726
4111,*C(=O)C(O)O,0.21717630326747894
4112,*C(=O)CSCCCCC,0.21716523170471191
4113,*CCCCC(C)=O,0.2171589732170105
4114,*C=C(F)C(=O)O,0.21711896359920502
4115,*CSCCCC(=O)O,0.2170855849981308
4116,*CC(N)C(O)O,0.2170676440000534
4117,*NCC1CCOCC1,0.21704672276973724
4118,*CC(CCC)CCO,0.21704326570034027
4119,*CCOC(C)=O,0.21699343621730804
4120,*NC(=O)OCC#C,0.2169514149427414
4121,*NC(C)(C)C(=O)O,0.21694092452526093
4122,*C(F)=C(C)CCC=C(C)C,0.21684888005256653
4123,*C(O)C(N)CO,0.2168111801147461
4124,*C(O)CF,0.2168107032775879
4125,*NCCN1CCN(C)CC1,0.21675388514995575
4126,*OCC(O)CNC(C)C,0.21674661338329315
4127,*C(C)(O)C(=O)O,0.21672682464122772
4128,*NC1(C#N)CC1,0.2166852056980133
4129,*OCC(O)C(C)(O)CO,0.2166575938463211
4130,*C(=O)N(C)C(C)(C)C,0.21664847433567047
4131,*C1CC1CO,0.21662774682044983
4132,*C1CCN1C,0.21659007668495178
4133,*NCCCCCOC,0.21656841039657593
4134,*CN=C(C)C(=O)O,0.2165449857711792
4135,*OCCN(C)C(O)=NO,0.2165190875530243
4136,*C(=O)C(C)(C)O,0.21651118993759155
4137,*CCCC(O)(CC)CC,0.216475710272789
4138,*C(C)=O,0.21646423637866974
4139,*CCSC(=O)CC(C)C,0.21642865240573883
4140,*CCC(O)CO,0.21640239655971527
4141,*SC(C)(CCC)CCO,0.2163711041212082
4142,*C(N)CCCCN,0.21633924543857574
4143,*C(=O)CCC(C)C,0.21631911396980286
4144,*OC(=CCC)C(=O)O,0.21629485487937927
4145,*CSC(=O)C=CSC,0.21629342436790466
4146,*C(C)=CCC(=O)C=O,0.21626892685890198
4147,*CN1CCOCC1,0.2162269502878189
4148,*C(=O)CO,0.2161559909582138
4149,*C(C)(CCC)CCO,0.21612147986888885
4150,*C(C)(CC)[PH](=O)(=O)O,0.21611781418323517
4151,*N=C1CCCC(=O)C1,0.21609583497047424
4152,*CCCCCCC(O)=NO,0.2160528153181076
4153,*CC(=O)C(=O)O,0.2160005271434784
4154,*CCSCCOCCO,0.21593613922595978
4155,*NC(=O)OCC,0.21592751145362854
4156,*C(=O)NCC,0.2158890962600708
4157,*CCCCCC(C)(C)O,0.21580272912979126
4158,*NC1CCCCCCC1,0.21572856605052948
4159,*C(=CC)C(=O)O,0.21570387482643127
4160,*C1CC1N,0.21565137803554535
4161,*C=CC(=O)C(=O)O,0.21563515067100525
4162,*C(=O)CN(C)C,0.21560034155845642
4163,*C1C=CCCCCC1,0.21557702124118805
4164,*C(=C)C(=O)O,0.21556144952774048
4165,*C(C)C(=O)CC,0.21555310487747192
4166,*C(=O)OCC=C(C)C,0.2155085951089859
4167,*C(O)CC(C)C,0.21549850702285767
4168,*C(=O)NCC#N,0.21547557413578033
4169,*NC(=O)CNC=O,0.21534967422485352
4170,*CC(=O)OC,0.2153414636850357
4171,*CCCCC(C)(C)O,0.21522490680217743
4172,*NC(=O)CO,0.2152169644832611
4173,*C1CC1C#N,0.21519647538661957
4174,*C(=O)C(N)=O,0.2151760309934616
4175,*CCC(O)C(C)(C)O,0.21516704559326172
4176,*S(=O)(=O)NC1(C)CC1,0.21514470875263214
4177,*C(O)CCCCC,0.2151438295841217
4178,*C1=NCC(C)S1,0.21512539684772491
4179,*N(CCNC)C1CC1,0.21512478590011597
4180,*C(CC(C)C)C(O)O,0.2151002436876297
4181,*CCCO,0.2149718701839447
4182,*CC(=O)OCC,0.21493656933307648
4183,*C(O)CC(=O)O,0.2148803025484085
4184,*C=CCCC(=O)O,0.2147621214389801
4185,*NC1CCC(N)CC1,0.21474140882492065
4186,*CC(O)C[N+](C)(C)C,0.21472963690757751
4187,*CCCCCCCOC,0.21468830108642578
4188,*CC1CCSS1,0.2144961655139923
4189,*C(C)C=C(C)C(C)O,0.21448378264904022
4190,*C(=O)CNCCNC,0.21441535651683807
4191,*CC1CCOC1,0.21434682607650757
4192,*C(C(=O)O)C(=O)O,0.21429812908172607
4193,*C(=O)NCC(F)(F)F,0.2142692357301712
4194,*C=CC=CC=CC=CC(=O)O,0.21424449980258942
4195,*C(S)C(=O)O,0.21422433853149414
4196,*CCNC(C)C,0.2142094224691391
4197,*C(C=O)CC(C)C,0.21417555212974548
4198,*CCC(C)(C)OC,0.21411553025245667
4199,*C1CCN1,0.21407024562358856
4200,*C#CCCCC(=O)O,0.2140398770570755
4201,*CN1CCCC1,0.21399997174739838
4202,*CCN(C)C(O)=NO,0.21398666501045227
4203,*C(N)CCC,0.2139807492494583
4204,*C(=O)CC(C)C,0.21396233141422272
4205,*C=CC=CC=CC(=O)O,0.21392276883125305
4206,*CNC(=O)O,0.21385566890239716
4207,*OCC1CCOC1,0.21384164690971375
4208,*NC(C)C(N)=O,0.21366164088249207
4209,*CC(=N)NS(N)(=O)=O,0.21363864839076996
4210,*CCNCCCCN,0.21359647810459137
4211,*CCCCCN=[N+]=[N-],0.21352283656597137
4212,*NCC1CCCN1,0.21352113783359528
4213,*Cc1nnc(C)s1,0.21350477635860443
4214,*C(CO)CCO,0.21348042786121368
4215,*C(CCSC)C(O)O,0.21346674859523773
4216,*c1nc(=O)o[nH]1,0.2133474051952362
4217,*NC(=O)C(C)(C)C,0.2133413702249527
4218,*C1COC(CO)O1,0.21332350373268127
4219,*CC(=O)C(O)O,0.2132086157798767
4220,*CCCS(C)(=O)=O,0.2131296545267105
4221,*C(=O)COC,0.2131168097257614
4222,*NC(=O)C1CC1,0.21305479109287262
4223,*NC1CCOC1,0.21302400529384613
4224,*C(=O)OC(C)C,0.2129296511411667
4225,*NC(=O)C(C)N,0.21286816895008087
4226,*C(O)CCCCCC,0.21284887194633484
4227,*N1CC(C)NC(C)C1,0.2127711921930313
4228,*C1(C(F)(F)F)N=N1,0.21276478469371796
4229,*N1CC=CCC1,0.2127123773097992
4230,*CCCN(CC)CC,0.21270975470542908
4231,*NCCSC(=O)CCC,0.21269027888774872
4232,*C(N)CCCN,0.21261157095432281
4233,*CC(O)CN(C)C,0.21258510649204254
4234,*C(=O)NC(C)(C)C,0.2125430852174759
4235,*C(=O)OC(C)(C)C,0.21245431900024414
4236,*C(=O)NS(C)(=O)=O,0.21244338154792786
4237,*N(CCC)S(C)(=O)=O,0.21240021288394928
4238,*C(O)CC#N,0.21234996616840363
4239,*OC(=O)C1CC1,0.21234601736068726
4240,*CCCC(C)(C)O,0.2123250663280487
4241,*N(CCCC)CCCC,0.2121444046497345
4242,*CCCOC,0.21207396686077118
4243,*C(=O)CC1CC1,0.21202562749385834
4244,*OC(=O)C(C)(C)O,0.21198317408561707
4245,*CC(F)(F)[PH](=O)(=O)O,0.21196623146533966
4246,*c1nncn1N,0.21190282702445984
4247,*C(=O)NCC=S,0.21184785664081573
4248,*c1nncn1C,0.21183867752552032
4249,*NC(O)CCCCC,0.21177071332931519
4250,*C(COC)C(F)(F)F,0.21163608133792877
4251,*C(=O)C(=O)OC,0.21161536872386932
4252,*OC(=O)C(C)CC,0.2115897238254547
4253,*CC(=O)O[PH](=O)(=O)O,0.211581289768219
4254,*OCCCCCCN,0.21153585612773895
4255,*C1=CCCN1C,0.21144205331802368
4256,*C(CO)C(=O)O,0.21143968403339386
4257,*C(O)C1CC1,0.21142543852329254
4258,*NN1CCCCC1,0.21134567260742188
4259,*C=CC(O)C(N)CO,0.21132199466228485
4260,*NC(O)CC=O,0.21130572259426117
4261,*OCC(O)CN(C)C,0.21130076050758362
4262,*C(=O)C(C)C,0.21128831803798676
4263,*CCC1CCSS1,0.21128223836421967
4264,*CCC(C)(O)C=C,0.21121205389499664
4265,*CNC(C)C(O)O,0.2111506164073944
4266,*c1nnc(C)o1,0.21112015843391418
4267,*C(=O)OCCN,0.21107451617717743
4268,*NC(=O)C=CC(=O)O,0.211034893989563
4269,*CCCNCCCCN,0.21096813678741455
4270,*C(N)CC(O)O,0.21091574430465698
4271,*C(N)C(O)O,0.2107899785041809
4272,*C(N)CC(C)C,0.210639089345932
4273,*OCCCC(=O)O,0.21063855290412903
4274,*NC(=O)C(=O)O,0.21052783727645874
4275,*C(=O)CCS,0.21051456034183502
4276,*SCCCC(N)=O,0.21050064265727997
4277,*C(F)(F)C(O)=NO,0.21046972274780273
4278,*CCCCC,0.21045194566249847
4279,*NC(C=O)C(O)O,0.2104402780532837
4280,*C=C(C)C(=O)O,0.2104301005601883
4281,*C=CCC(=O)O,0.2103768140077591
4282,*N=c1[nH]ncs1,0.2103051245212555
4283,*NC1CCNCC1,0.21026721596717834
4284,*c1n[nH]c(=N)o1,0.21014098823070526
4285,*CCNCCC,0.21012987196445465
4286,*CCNCCO,0.2101266086101532
4287,*CC(=O)C(F)(F)F,0.21008627116680145
4288,*C(=O)C(F)C(F)(F)F,0.21005117893218994
4289,*C(O)C(O)CN,0.21004675328731537
4290,*C1(C(F)(F)F)NN1,0.2100333273410797
4291,*C(=O)CC(C)(C)C,0.2100282460451126
4292,*OC1CCCCC1C,0.21002253890037537
4293,*CNCCCCN,0.21000102162361145
4294,*COCC(=O)O,0.20999541878700256
4295,*C1CCC=CCCC1,0.2099592089653015
4296,*OC(=O)CCCCCC,0.20988568663597107
4297,*c1nnnn1C,0.20970509946346283
4298,*CCCNCC,0.2096826583147049
4299,*N=C(N)CS(C)(=O)=O,0.20968201756477356
4300,*CCNCCCN,0.20967043936252594
4301,*C(=O)C(C)(C)CC,0.20964793860912323
4302,*CC(CO)OC,0.2096429020166397
4303,*CC(O)CCCCCC,0.20963262021541595
4304,*C1=NONC1N,0.2095956653356552
4305,*NC(=O)N(CC)CC,0.20958703756332397
4306,*NCCOC(C)=O,0.20951613783836365
4307,*CCC(C)(C)O,0.20949137210845947
4308,*CCCCCCCO,0.2094658762216568
4309,*OCCCNC(C)C,0.20942944288253784
4310,*C(C)=CC(=O)O,0.2093050330877304
4311,*CC(O)CCCCCCC,0.20920489728450775
4312,*CCN(CC)CCO,0.20919804275035858
4313,*C1CCCC1,0.2091573029756546
4314,*OC(=O)C=C(C)C,0.2090786099433899
4315,*CCCCCCCCO,0.20905163884162903
4316,*N=c1[nH]c(=N)[nH]c(=N)[nH]1,0.2089616060256958
4317,*C1CCNC1,0.20883357524871826
4318,*NC(=O)CCC(N)=O,0.20880869030952454
4319,*SCC(N)C(=O)O,0.20876210927963257
4320,*C1=CCCCC1,0.20871037244796753
4321,*NC(=O)CCC,0.20848655700683594
4322,*C(=O)CC(O)=NO,0.20833182334899902
4323,*CC(=O)N=O,0.20830315351486206
4324,*C(=O)C(C)CS,0.20824937522411346
4325,*C1CC=C(C)CC1,0.2082083374261856
4326,*C(N)CO,0.20820270478725433
4327,*C(=O)CC=O,0.20817646384239197
4328,*C(C)(C)CCCC(C)C,0.2081540822982788
4329,*C1CCOCC1,0.20807111263275146
4330,*CCCNC,0.20797112584114075
4331,*NCCSC(=O)CC,0.20796877145767212
4332,*CCSC(=O)CCC,0.20795513689517975
4333,*CCCC(O)=NO,0.20791445672512054
4334,*c1nc(=N)nc[nH]1,0.2078918069601059
4335,*NCCN1CCCC1,0.2078746110200882
4336,*SCCN1CCOCC1,0.2077934741973877
4337,*OC(C)C(N)=O,0.20776979625225067
4338,*CN(CCC)CCC,0.20775537192821503
4339,*C(=O)NCCN(C)C,0.20774036645889282
4340,*C(=O)NCCN,0.20773544907569885
4341,*C(N)C(C)N,0.20771895349025726
4342,*CCS(C)(=O)=O,0.20771574974060059
4343,*NC(=O)CSCC#N,0.2076936811208725
4344,*C=CC=CC(=O)O,0.20769327878952026
4345,*c1n[nH]c(=N)s1,0.20767098665237427
4346,*C(=O)C(C)(F)F,0.20763564109802246
4347,*C(C)C(C)=O,0.20762641727924347
4348,*OC(=O)NCC,0.20760706067085266
4349,*[PH](=O)(=O)CCC(=O)O,0.2075996994972229
4350,*COC(C)=O,0.2075127810239792
4351,*N1CC(OC)C1,0.20746047794818878
4352,*CCSC(=O)C=CC,0.20745371282100677
4353,*NC(C)C(=O)O,0.2074286788702011
4354,*OC(=O)C(C)N,0.20739343762397766
4355,*NC(=O)CCCN,0.20733967423439026
4356,*NN1CCOCC1,0.20726405084133148
4357,*CCC(C)=CCO,0.20725117623806
4358,*SCC(=O)N(C)C,0.2072247713804245
4359,*OCCCCCCC(=O)O,0.20719687640666962
4360,*C(O)CCCCCCC,0.20707488059997559
4361,*CCCN,0.20701183378696442
4362,*C(O)C(C)CC#CC,0.20691372454166412
4363,*NC(C)(C)CCCC(C)C,0.20690970122814178
4364,*OC(=O)CCCCC,0.20689094066619873
4365,*C1COC(=O)O1,0.20686045289039612
4366,*NCCSCC(C)=O,0.20684707164764404
4367,*NCC1CCOC1,0.2068084329366684
4368,*CCCNS(C)(=O)=O,0.2066175490617752
4369,*C(CO)CC(C)C,0.20661258697509766
4370,*C1(CN)CC1,0.20649898052215576
4371,*CC(=C)CO,0.20640301704406738
4372,*C(C(C)C)[PH](=O)(=O)O,0.20637990534305573
4373,*CCNC(N)=O,0.20635969936847687
4374,*OC(C)(C)C(=O)O,0.20634254813194275
4375,*c1nnc(C)s1,0.20628775656223297
4376,*CC[N+](C)(C)O,0.20618222653865814
4377,*OC(=O)C(C)(C)C,0.2061365395784378
4378,*C(O)CC,0.20599395036697388
4379,*OC(=O)CCCC,0.20594404637813568
4380,*C(=O)OCCOCC,0.20588023960590363
4381,*c1n[nH]c(=S)s1,0.205865740776062
4382,*CC(O)(CC)CC,0.2058631032705307
4383,*CCOC[PH](=O)(=O)O,0.2058432251214981
4384,*CC(=C)CCCC,0.2058226317167282
4385,*OCCCC=O,0.20581355690956116
4386,*C(=O)OCCO,0.20563460886478424
4387,*C(N)C(C)CC,0.2055826187133789
4388,*NC1CCC(C)CC1,0.20556668937206268
4389,*C(=S)NCCO,0.20556218922138214
4390,*CCC#N,0.20555448532104492
4391,*CCCCl,0.2055039405822754
4392,*OCC(C)(C)CN(C)C,0.20549005270004272
4393,*C(O)C[N+](C)(C)C,0.2054835855960846
4394,*CNS(=O)(=O)C(C)C,0.20547758042812347
4395,*CNC(CO)CO,0.2054472267627716
4396,*OCCCC(C)=O,0.20538286864757538
4397,*CN(C)CCC=C(C)C,0.20532745122909546
4398,*N1CCNCC1C,0.20526424050331116
4399,*CCCNC(=S)NC,0.20522291958332062
4400,*OC(=O)CCC,0.20517653226852417
4401,*CN(CC)CCO,0.2051391750574112
4402,*C(C=O)C(C)C,0.20512637495994568
4403,*CSC(=O)C(=O)O,0.20511667430400848
4404,*OCC(N)=O,0.20509953796863556
4405,*C(O)(O)C[N+](=O)[O-],0.20509770512580872
4406,*Sc1nc[nH]n1,0.20502585172653198
4407,*OC(=O)C(N)CO,0.2050102949142456
4408,*CN1CCC1,0.2048066407442093
4409,*OCCCCC(=O)O,0.20480623841285706
4410,*CCCNCCCN,0.20480264723300934
4411,*CCCNC(C)C,0.2047763466835022
4412,*C(O)CN(C)C,0.20471015572547913
4413,*C1CN(CC)C1,0.20470289885997772
4414,*C(C)CCC,0.20466870069503784
4415,*CNCCO,0.20465393364429474
4416,*C1COCCO1,0.2045377790927887
4417,*CC(S)CCS,0.20448416471481323
4418,*C[SH](C)CCCN,0.2044459879398346
4419,*C(=O)C(=O)O,0.20432975888252258
4420,*NCCN(O)C=O,0.2042420506477356
4421,*CCN1CCNCC1,0.20423416793346405
4422,*C#CC1(C)COC1,0.20411880314350128
4423,*CCSC(C)=O,0.20407962799072266
4424,*C(=O)C[PH](=O)(=O)O,0.2040615826845169
4425,*NC(=O)C(C)C,0.20405325293540955
4426,*NC(=O)NC(C)C,0.2040325105190277
4427,*C(N)CCSC(C)C,0.20402906835079193
4428,*NCC(=O)OCC,0.20395977795124054
4429,*C1OC1(C)C,0.20390640199184418
4430,*C(CC)NC,0.2038017213344574
4431,*OC(=O)CC(C)O,0.2037651538848877
4432,*NCCC(O)CO,0.20367616415023804
4433,*CC1CO1,0.203609898686409
4434,*C(C)C1CCCCC1,0.2035628706216812
4435,*COC(=O)C=C,0.20353053510189056
4436,*C(C)OC[PH](=O)(=O)O,0.2034149318933487
4437,*CNC1CC1,0.20340847969055176
4438,*C(=O)CO[PH](=O)(=O)O,0.2032589614391327
4439,*CC(C)OC,0.20322251319885254
4440,*SCC(=O)NC,0.20322196185588837
4441,*C(O)C(O)CSC,0.20321495831012726
4442,*N(C)C(C)=O,0.2031792849302292
4443,*OC(=O)CC(C)C,0.20317448675632477
4444,*CSC(=O)CC(C)C,0.20317400991916656
4445,*C(C)CCN,0.2031698226928711
4446,*OC(C)C(F)(F)F,0.2031296342611313
4447,*OCC(N)C(=O)O,0.20311568677425385
4448,*OCC1CCN1,0.20310240983963013
4449,*CCSC(=O)CC,0.20303975045681
4450,*N1CCOCC1,0.20296823978424072
4451,*N1CCCC1,0.2028994858264923
4452,*CCCC[PH](=O)(=O)O,0.20289833843708038
4453,*C(O)(CC)CC,0.20287220180034637
4454,*C=CC(=O)OCC,0.20283694565296173
4455,*NC(=O)NC(C)(C)C,0.20264260470867157
4456,*NC(=O)CS,0.20262925326824188
4457,*OCCCCCN,0.20252501964569092
4458,*CC#CCOC,0.20249642431735992
4459,*NCC(N)=O,0.20245423913002014
4460,*C(N)CCSCC,0.2024485468864441
4461,*NC1CCCCC1,0.20241804420948029
4462,*CCCCN=[N+]=[N-],0.20239806175231934
4463,*C1CCCCC1C,0.2023773342370987
4464,*CCCCCC,0.20234143733978271
4465,*CCCCCC(O)=NO,0.2023392617702484
4466,*SCCN1CCCC1,0.20230796933174133
4467,*CCC(=C)C,0.2022925168275833
4468,*SC(=O)C(C)C(C)=O,0.202216237783432
4469,*S(=O)(=O)NC(C)=O,0.20218943059444427
4470,*CCCOCC,0.20218335092067719
4471,*C(=O)CS,0.2021358758211136
4472,*C(=S)C(=O)O,0.20211684703826904
4473,*C(C)(O)C=C,0.20211412012577057
4474,*C(=O)C=C,0.20205821096897125
4475,*NCCC(N)=O,0.202032670378685
4476,*C(C)C(C)O,0.2018755078315735
4477,*CCCN(C)C,0.20187436044216156
4478,*CCCCC(O)=NO,0.20184627175331116
4479,*CC(O)C=CC(=C)Cl,0.20183958113193512
4480,*C1=NCCO1,0.201817587018013
4481,*CNCCC,0.20177604258060455
4482,*CC=C(C)CCC=C(C)C,0.2017136812210083
4483,*CC(C)O,0.20159010589122772
4484,*CCC,0.20148488879203796
4485,*OC(=O)CC,0.20142894983291626
4486,*C(O)C(F)(F)F,0.20142662525177002
4487,*SCC(C)C(=O)O,0.2014235258102417
4488,*OCC=C(C)CF,0.20139667391777039
4489,*C1(N)CC1,0.2012801170349121
4490,*C(=O)C(C)(C)C,0.2012409120798111
4491,*COCC[PH](=O)(=O)O,0.20122306048870087
4492,*C1OC1C,0.20117029547691345
4493,*C(=O)C=CC(=O)O,0.20113897323608398
4494,*C(O)CN=[N+]=[N-],0.20110934972763062
4495,*NC(=O)CCS,0.2010887712240219
4496,*C(C)CN(C)C,0.2010502964258194
4497,*C1CCC1,0.2010108083486557
4498,*C(=C)CCCC,0.20099130272865295
4499,*C(=O)OCC,0.2009347379207611
4500,*C(O)C#C,0.20091454684734344
4501,*CC1CCCCCC1,0.20089967548847198
4502,*NCCSC(C)=O,0.2008930742740631
4503,*OCC1(C)COC1,0.2007913738489151
4504,*C(N)CC,0.20070785284042358
4505,*CNCCCN,0.20067551732063293
4506,*NCCN1CCOCC1,0.20064859092235565
4507,*NCCCN(CC)CC,0.2006203681230545
4508,*C(O)CN,0.20058573782444
4509,*C(CC)CO,0.20058104395866394
4510,*CC(O)C(C)(C)C,0.20055164396762848
4511,*C(C)(C)CN(C)C,0.20053346455097198
4512,*[PH](=O)(=O)OC(=O)CN,0.20052269101142883
4513,*C(O)C(O)C(O)=NO,0.20045025646686554
4514,*C(=O)C(Cl)Cl,0.20040635764598846
4515,*C(=O)C(C)(C)Br,0.20039354264736176
4516,*CCCF,0.20036497712135315
4517,*CN(C)CC=C,0.200351282954216
4518,*OCC(N)CC(C)C,0.2001531720161438
4519,*SCCCC(=O)O,0.20012402534484863
4520,*C(=N)NCCOC,0.20006170868873596
4521,*C(O)(O)C(F)(F)F,0.20004470646381378
4522,*CCC1CCCCC1,0.1999509036540985
4523,*C#CC#CC(C)(C)OC,0.19992470741271973
4524,*SCC(=O)OCC,0.19990365207195282
4525,*C(C)C(O)O,0.19983014464378357
4526,*CCN(C)CC=C,0.19980165362358093
4527,*C(C=O)C(C)(C)C,0.1997971534729004
4528,*C(O)C=C,0.19972409307956696
4529,*C1=NC(=S)N=N1,0.19968901574611664
4530,*C(NC)C(C)C,0.19961977005004883
4531,*CCCC=C,0.1996058076620102
4532,*CCSCC(C)=O,0.1995527744293213
4533,*C(CC)=NOCC=CCl,0.19954438507556915
4534,*CCCC(F)(F)F,0.1994999349117279
4535,*NC(CO)C(C)C,0.19949044287204742
4536,*NC(=O)CC,0.19934223592281342
4537,*C1CNCN1,0.19917982816696167
4538,*c1nnn(C)n1,0.19913753867149353
4539,*COCC(F)(F)F,0.19908802211284637
4540,*CC(C)CO,0.19902276992797852
4541,*CCCCS,0.19900980591773987
4542,*CCc1nn[nH]n1,0.19891832768917084
4543,*CC(O)CO,0.19890308380126953
4544,*CCCON=C(N)N,0.19887946546077728
4545,*C1CCCCC1,0.19873790442943573
4546,*C(CCC)CCC,0.19873134791851044
4547,*CCCS(=O)(=O)O,0.198537677526474
4548,*C(N)CCSC,0.1984763890504837
4549,*SC(C)C(N)=O,0.1984340399503708
4550,*CC1(C)COC1,0.1984003633260727
4551,*OC(=O)CN,0.19834265112876892
4552,*N(C=CN(C)C)CC,0.19829905033111572
4553,*SC(=O)CC(C)O,0.19819623231887817
4554,*NC(=O)CCN,0.1981625109910965
4555,*C1CCOC1,0.19814720749855042
4556,*C(C)CN,0.1981157660484314
4557,*C(O)C=C(C)C,0.19801412522792816
4558,*C(=O)OCC#C,0.19801340997219086
4559,*C1C=CCCC1,0.19788135588169098
4560,*CSCC(=O)O,0.1978534460067749
4561,*NC(=O)C(F)F,0.1978459507226944
4562,*N1CCN(CC)CC1,0.19780033826828003
4563,*C#CC(N)=O,0.1977652907371521
4564,*[C+](C)CO,0.19775962829589844
4565,*C(C)CO,0.19775962829589844
4566,*C(F)(F)C(F)(F)F,0.19766120612621307
4567,*NC(=O)C=C(C)C,0.19763334095478058
4568,*NC(=O)CN,0.19757455587387085
4569,*NC(CC)C(C)O,0.19755326211452484
4570,*CC#CCN,0.1975359320640564
4571,*N1CCCNCC1,0.19753481447696686
4572,*C=NC(C)[PH](=O)(=O)O,0.1974770724773407
4573,*CCCCC=C,0.19744622707366943
4574,*C(O)CCO,0.1973118931055069
4575,*CCNC,0.19724154472351074
4576,*CCCO[PH](=O)(=O)O,0.19715246558189392
4577,*NC(O)C(C)N,0.19706083834171295
4578,*CCC=C[PH](=O)(=O)O,0.19704236090183258
4579,*C(=O)C(F)F,0.19699925184249878
4580,*CCC(C)C,0.19696936011314392
4581,*C(=N)NCCC,0.19689391553401947
4582,*CCC[N+](C)(C)C,0.19688327610492706
4583,*N(C)CCC#N,0.1968705952167511
4584,*CNC(C)CS,0.19684511423110962
4585,*CSC(=O)CCC,0.1968400776386261
4586,*C(=N)C(=O)O,0.19680266082286835
4587,*NC(C)C1CC1,0.19670166075229645
4588,*CC#C,0.1966450959444046
4589,*CCCNC(N)N,0.19659622013568878
4590,*COC(C)CO,0.1964842677116394
4591,*C=CC(O)CCCCC,0.19647592306137085
4592,*CCC(O)O,0.19639086723327637
4593,*N1CCSCC1,0.19632509350776672
4594,*CC=C(C)C(C)O,0.19629108905792236
4595,*CC(C)(C)OC,0.19625268876552582
4596,*NC(=O)NC(C)=O,0.19617582857608795
4597,*C=CC(=O)O,0.1961301565170288
4598,*CCNCC=C=C,0.19611497223377228
4599,*CN1CCN(C)CC1,0.19608286023139954
4600,*C(N)CS,0.19607692956924438
4601,*CC(O)O,0.1960630714893341
4602,*C1(F)CC1,0.196016326546669
4603,*NCC(=O)O,0.19601322710514069
4604,*OC(C(=O)O)C(=O)O,0.1960127055644989
4605,*[N+](C)(C)CC=C,0.19594821333885193
4606,*OCCNS(C)(=O)=O,0.19578658044338226
4607,*OCCCN(C)C,0.1957733929157257
4608,*CCS(=O)(=O)O,0.19574998319149017
4609,*CCCCCCC,0.19571374356746674
4610,*NC1CCCC1,0.19560830295085907
4611,*OC1CCCCCCC1,0.19555149972438812
4612,*N(CCO)CCO,0.19547098875045776
4613,*N(CCC)CCC,0.19529958069324493
4614,*C(C)=CCCC(C)=CC,0.1951606124639511
4615,*OCCF,0.19514337182044983
4616,*CCCCCC=C,0.19512628018856049
4617,*N(CC)CCO,0.19503219425678253
4618,*CNC(C)C,0.1950298398733139
4619,*NCC1CCCCC1,0.1949429214000702
4620,*NCC1CCCC1,0.19491952657699585
4621,*C1CCCCCC1,0.19486677646636963
4622,*C(=O)O[PH](=O)(=O)O,0.19483844935894012
4623,*C(=O)C=O,0.19480514526367188
4624,*C(F)=C1CCCC1,0.19479219615459442
4625,*N=C(CC)C(=O)O,0.19475117325782776
4626,*N1CC=CC1,0.19474777579307556
4627,*SC(=O)CC(=O)O,0.19472381472587585
4628,*NCCC[SH](C)C,0.19464845955371857
4629,*NC(CC)CO,0.19463708996772766
4630,*CCCN(C)N=O,0.19462718069553375
4631,*C(O)C(C)O,0.1945396363735199
4632,*NC1CCNC1,0.19429892301559448
4633,*CCC(C)CC,0.19426512718200684
4634,*CCN,0.19425083696842194
4635,*c1nc[nH]n1,0.19410647451877594
4636,*S(=O)(=O)NCC1CC1,0.19406113028526306
4637,*C1CCC(C)CC1,0.19403257966041565
4638,*Cn1ncnn1,0.1940234750509262
4639,*C(O)C#N,0.19401821494102478
4640,*C1(O)CC1,0.19395963847637177
4641,*NC(B(O)O)C(C)C,0.1939438432455063
